office,num,case_year,cat,addr,load_addr,dong,bunji,detail_dong,detail_ho,floor,brand,build_area,land_area,price,lowest,hammer,date,year,month,day,status,low_per,ham_per,comment,floor_cat,build_area_grade,land,date_ym,result,comment_val,gu,dong0
서울북부5계,2019-5963,2019,아파트,"서울특별시 동대문구 용두동 794, 102동 8층804호 (용두동,용두롯데캐슬리치)",,용두동,794,102동,804호,8.0,용두롯데캐슬리치,59.9858,36.58,745000000,745000000,961060000.0,2021-05-17,2021,5,17,매각,100,129.0,대항력있는임차인,8~12층,소형,1,202105,1,1,동대문구,서울특별시 동대문구 용두동
서울북부5계,2020-4690,2020,아파트,"서울특별시 성북구 안암동1가 361, 112동 8층801호 (안암동1가,래미안안암)",,안암동1가,361,112동,801호,8.0,래미안안암,114.926,71.388,860000000,860000000,974270000.0,2021-05-17,2021,5,17,매각,100,113.0,대항력있는임차인,8~12층,대형,1,202105,1,1,성북구,서울특별시 성북구 안암동1가
서울북부8계,2020-105456,2020,아파트,"서울특별시 성북구 하월곡동 228, 108동 2층202호 (하월곡동,꿈의숲 푸르지오)",,하월곡동,228,108동,202호,2.0,꿈의숲푸르지오,59.65,39.9951,595000000,595000000,735790000.0,2021-05-17,2021,5,17,매각,100,124.0,,지하~3층,소형,1,202105,1,0,성북구,서울특별시 성북구 하월곡동
서울북부9계,2020-106145,2020,아파트,"서울특별시 중랑구 면목동 1543, 108동 3층303호 (면목동,한양수자인사가정파크)",,면목동,1543,108동,303호,3.0,한양수자인사가정파크,13.32,7.55,143000000,143000000,157888880.0,2021-05-17,2021,5,17,매각,100,110.0,토지및건물 지분매각,지하~3층,소형,1,202105,1,1,중랑구,서울특별시 중랑구 면목동
서울북부8계,2020-107049,2020,아파트,"서울특별시 중랑구 신내동 479, 3동 15층 1502호 (신내동,중앙하이츠아파트)",,신내동,479,3동,1502호,15.0,중앙하이츠아파트,84.97,38.01,569000000,569000000,606100000.0,2021-05-17,2021,5,17,매각,100,107.0,선순위전세권,13~20층,중형,1,202105,1,1,중랑구,서울특별시 중랑구 신내동
서울북부8계,2020-107407,2020,아파트,"서울특별시 노원구 상계동 135, 4동 4층 402호 (상계동,한신아파트)",,상계동,135,4동,402호,4.0,한신아파트,45.44,29.86,261000000,261000000,415999999.0,2021-05-17,2021,5,17,매각,100,159.0,,4~7층,소형,1,202105,1,0,노원구,서울특별시 노원구 상계동
서울북부8계,2020-108035,2020,아파트,"서울특별시 노원구 하계동 274, 708동 4층 409호 (하계동,청솔아파트)",,하계동,274,708동,409호,4.0,청솔아파트,49.5,31.74,510000000,510000000,564970000.0,2021-05-17,2021,5,17,매각,100,111.0,대항력있는임차인,4~7층,소형,1,202105,1,1,노원구,서울특별시 노원구 하계동
서울남부5계,2020-6143,2020,아파트,"서울특별시 구로구 구로동 1263, 제110동 제14층 제1402호 (구로동,신도림롯데아파트)",,구로동,1263,제110동,1402호,14.0,신도림롯데아파트,131.3,60.3014,940000000,940000000,1188990000.0,2021-05-13,2021,5,13,매각,100,126.0,,13~20층,대형,1,202105,1,0,구로구,서울특별시 구로구 구로동
서울서부5계,2019-6504,2019,아파트,"서울특별시 서대문구 홍제동 283-36, 101동 12층 1201호 (홍제동,마체스터 아파트)",,홍제동,283-36,101동,1201호,12.0,마체스터아파트,140.51,89.55,568000000,568000000,753009001.0,2021-05-11,2021,5,11,매각,100,133.0,,8~12층,초대형,1,202105,1,0,서대문구,서울특별시 서대문구 홍제동
서울중앙3계,2020-103192,2020,아파트,"서울특별시 관악구 봉천동 1698-1, 107동 9층 905호 (봉천동,보라매삼성아파트)",,봉천동,1698-1,107동,905호,9.0,보라매삼성아파트,84.84,33.18,747000000,747000000,800000000.0,2021-05-11,2021,5,11,매각,100,107.0,대항력있는임차인,8~12층,중형,1,202105,1,1,관악구,서울특별시 관악구 봉천동
서울동부5계,2020-2414,2020,아파트,"서울특별시 성동구 상왕십리동 12-47, 17층1701호 (상왕십리동,청계센트럴큐브)",,상왕십리동,12-47,0,1701호,17.0,청계센트럴큐브,24.76,6.0785,320000000,256000000,310600000.0,2021-05-10,2021,5,10,매각,80,97.0,,13~20층,소형,1,202105,1,0,성동구,서울특별시 성동구 상왕십리동
서울동부5계,2020-53900,2020,아파트,"서울특별시 강동구 고덕동 693, 122동 9층903호 (고덕동,고덕그라시움)",,고덕동,693,122동,903호,9.0,고덕그라시움,59.508,33.0063,1290000000,1032000000,1362511001.0,2021-05-10,2021,5,10,매각,80,106.0,,8~12층,소형,1,202105,1,0,강동구,서울특별시 강동구 고덕동
서울동부5계,2020-54316,2020,아파트,"서울특별시 송파구 마천동 181, 101동 10층1004호 (마천동,아울렛코리아라이프(상가)현대그린빌(아파트))",,마천동,181,101동,1004호,10.0,아울렛코리아라이프상가현대그린빌아파트,46.8,16.96,390000000,390000000,471990000.0,2021-05-10,2021,5,10,매각,100,121.0,,8~12층,소형,1,202105,1,0,송파구,서울특별시 송파구 마천동
서울중앙7계,2020-104737,2020,아파트,"서울특별시 관악구 남현동 1066-13, 7층 702호 (남현동,관악산센텀아파트)",,남현동,1066-13,0,702호,7.0,관악산센텀아파트,72.41,32.76,602000000,602000000,618263800.0,2021-05-06,2021,5,6,매각,100,103.0,대항력있는임차인,4~7층,중형,1,202105,1,1,관악구,서울특별시 관악구 남현동
서울동부3계,2020-53078,2020,아파트,"서울특별시 송파구 방이동 51, 16층1602호 (방이동,올림픽파크리움)",,방이동,51,0,1602호,16.0,올림픽파크리움,14.671,2.895,205000000,164000000,177800000.0,2021-05-03,2021,5,3,매각,80,87.0,,13~20층,소형,1,202105,1,0,송파구,서울특별시 송파구 방이동
서울동부3계,2020-54606,2020,아파트,"서울특별시 송파구 방이동 89, 248동 6층601호 (방이동,올림픽선수기자촌아파트)",,방이동,89,248동,601호,6.0,올림픽선수기자촌아파트,147.44,109.22,2470000000,2470000000,2611000000.0,2021-05-03,2021,5,3,매각,100,106.0,대항력있는임차인,4~7층,초대형,1,202105,1,1,송파구,서울특별시 송파구 방이동
서울서부1계,2019-52477,2019,아파트,"서울특별시 서대문구 천연동 145, 105동 10층 1004호 (천연동,천연뜨란채)",,천연동,145,105동,1004호,10.0,천연뜨란채,55.85,32.07,580000000,580000000,750009999.0,2021-04-27,2021,4,27,매각,100,129.0,,8~12층,소형,1,202104,1,0,서대문구,서울특별시 서대문구 천연동
서울서부1계,2020-2607,2020,아파트,"서울특별시 은평구 대조동 6-19, 3층301호",,대조동,6-19,0,301호,3.0,,53.23,7.615,241000000,192800000,207770000.0,2021-04-27,2021,4,27,매각,80,86.0,대항력있는임차인,지하~3층,소형,1,202104,1,1,은평구,서울특별시 은평구 대조동
서울중앙21계,2020-4097,2020,아파트,"서울특별시 동작구 대방동 500, 103동 13층1305호 (대방동,성원아파트)",,대방동,500,103동,1305호,13.0,성원아파트,42.16,13.8,503000000,402400000,635000000.0,2021-04-27,2021,4,27,매각,80,126.0,토지및건물 지분매각,13~20층,소형,1,202104,1,1,동작구,서울특별시 동작구 대방동
서울남부4계,2020-4505,2020,아파트,"서울특별시 강서구 방화동 852, 1203동 12층1201호 (방화동,방화12단지도시개발공사아파트)",,방화동,852,1203동,1201호,12.0,방화12단지도시개발공사아파트,59.34,36.578,461000000,461000000,588899001.0,2021-04-27,2021,4,27,매각,100,128.0,대항력있는임차인,8~12층,소형,1,202104,1,1,강서구,서울특별시 강서구 방화동
서울남부4계,2020-5447,2020,아파트,"서울특별시 영등포구 양평동3가 90-1, 제103동 제14층 제1402호 (양평동3가,거성파스텔아파트)",,양평동3가,90-1,제103동,1402호,14.0,거성파스텔아파트,131.34,41.029,950000000,950000000,1036100000.0,2021-04-27,2021,4,27,매각,100,109.0,대항력있는임차인,13~20층,대형,1,202104,1,1,영등포구,서울특별시 영등포구 양평동3가
서울서부1계,2020-50552,2020,아파트,서울특별시 용산구 이촌동  193-5 1동호 강서아파트,,이촌동,193-5,1동,호,-1.0,193-5강서아파트,59.04,,120000000,120000000,150000000.0,2021-04-27,2021,4,27,매각,100,125.0,건물만매각,,소형,0,202104,1,1,용산구,서울특별시 용산구 이촌동
서울중앙21계,2020-108210,2020,아파트,"서울특별시 서초구 방배동 1008-2, 104동 18층1803호 (방배동,래미안방배아트힐)",,방배동,1008-2,104동,1803호,18.0,래미안방배아트힐,42.54,17.04,600000000,600000000,637887000.0,2021-04-27,2021,4,27,매각,100,106.0,토지및건물 지분매각,13~20층,소형,1,202104,1,1,서초구,서울특별시 서초구 방배동
서울북부3계,2020-1950,2020,아파트,"서울특별시 도봉구 방학동 734-1, 110동 15층1505호 (방학동,청구아파트)",,방학동,734-1,110동,1505호,15.0,청구아파트,84.97,38.3227,386000000,386000000,563900000.0,2021-04-26,2021,4,26,매각,100,146.0,,13~20층,중형,1,202104,1,0,도봉구,서울특별시 도봉구 방학동
서울동부2계,2020-3288,2020,아파트,"서울특별시 성동구 성수동2가 846, 12층1203호 (성수동2가,이-아름다운세상)",,성수동2가,846,0,1203호,12.0,이-아름다운세상,70.71,37.606,699000000,699000000,789300000.0,2021-04-26,2021,4,26,매각,100,113.0,대항력있는임차인,8~12층,중형,1,202104,1,1,성동구,서울특별시 성동구 성수동2가
서울북부3계,2020-4256,2020,아파트,"서울특별시 도봉구 쌍문동 59-5, 602동 15층1503호 (쌍문동,쌍문6차한양아파트)",,쌍문동,59-5,602동,1503호,15.0,쌍문6차한양아파트,83.86,42.0,426000000,426000000,577700000.0,2021-04-26,2021,4,26,매각,100,136.0,,13~20층,중형,1,202104,1,0,도봉구,서울특별시 도봉구 쌍문동
서울북부4계,2020-5310,2020,아파트,"서울특별시 강북구 미아동 1369, 105동 12층1202호 (미아동,꿈의숲해링턴플레이스)",,미아동,1369,105동,1202호,12.0,꿈의숲해링턴플레이스,99.93,58.8442,1070000000,1070000000,1121110000.0,2021-04-26,2021,4,26,매각,100,105.0,,8~12층,대형,1,202104,1,0,강북구,서울특별시 강북구 미아동
서울동부2계,2020-52754,2020,아파트,"서울특별시 성동구 금호동1가 633, 101동 4층404호 (금호동1가,벽산아파트)",,금호동1가,633,101동,404호,4.0,벽산아파트,84.82,45.72,869000000,869000000,1185699900.0,2021-04-26,2021,4,26,매각,100,136.0,대항력있는임차인,4~7층,중형,1,202104,1,1,성동구,서울특별시 성동구 금호동1가
서울동부2계,2020-54125,2020,아파트,"서울특별시 강동구 천호동 28, 101동 3층307호 (천호동,용명브릿지아파트)",,천호동,28,101동,307호,3.0,용명브릿지아파트,80.0,45.39,450000000,450000000,828920000.0,2021-04-26,2021,4,26,매각,100,184.0,공유물분할경매,지하~3층,중형,1,202104,1,1,강동구,서울특별시 강동구 천호동
서울동부2계,2020-54385,2020,아파트,"서울특별시 송파구 방이동 89, 110동 15층1502호 (방이동,올림픽선수기자촌아파트)",,방이동,89,110동,1502호,15.0,올림픽선수기자촌아파트,41.53,34.42,901000000,720800000,828920000.0,2021-04-26,2021,4,26,매각,80,92.0,토지및건물 지분매각,13~20층,소형,1,202104,1,1,송파구,서울특별시 송파구 방이동
서울동부2계,2020-54712,2020,아파트,"서울특별시 송파구 오금동 9-7, 6층602호 (오금동,노블하우스)",,오금동,9-7,0,602호,6.0,노블하우스,75.04,38.67,442000000,442000000,539999000.0,2021-04-26,2021,4,26,매각,100,122.0,대항력있는임차인,4~7층,중형,1,202104,1,1,송파구,서울특별시 송파구 오금동
서울북부4계,2020-107803,2020,아파트,"서울특별시 중랑구 망우동 583, 103동 11층1101호 (망우동,중랑숲리가아파트)",,망우동,583,103동,1101호,11.0,중랑숲리가아파트,84.956,57.684,625000000,625000000,711000000.0,2021-04-26,2021,4,26,매각,100,114.0,,8~12층,중형,1,202104,1,0,중랑구,서울특별시 중랑구 망우동
서울남부8계,2020-4192,2020,아파트,"서울특별시 양천구 신월동 1001-5, 2층203호 (신월동,보금자리아파트)",,신월동,1001-5,0,203호,2.0,보금자리아파트,52.26,15.9,190000000,121600000,155900000.0,2021-04-21,2021,4,21,매각,64,82.0,,지하~3층,소형,1,202104,1,0,양천구,서울특별시 양천구 신월동
서울남부11계,2020-6792,2020,아파트,"서울특별시 구로구 구로동 792-103, 제1층 제101호",,구로동,792-103,0,101호,1.0,제제,31.41,10.86,107000000,107000000,168100000.0,2021-04-21,2021,4,21,매각,100,157.0,"공유물분할경매,유치권",지하~3층,소형,1,202104,1,1,구로구,서울특별시 구로구 구로동
서울남부8계,2020-105736,2020,아파트,"서울특별시 양천구 신정동 1278, 104동 22층 2201호 (신정동,목동삼성아파트)",,신정동,1278,104동,2201호,22.0,1278신정동삼성아파트,84.77,34.68,1090000000,1090000000,1231900000.0,2021-04-21,2021,4,21,매각,100,113.0,,21층 이상,중형,1,202104,1,0,양천구,서울특별시 양천구 신정동
서울서부3계,2020-52015,2020,아파트,"서울특별시 서대문구 대현동 101-7, 16층1605호",,대현동,101-7,0,1605호,16.0,,98.89,,472000000,472000000,611000000.0,2021-04-20,2021,4,20,매각,100,129.0,대지권미등기,13~20층,대형,0,202104,1,1,서대문구,서울특별시 서대문구 대현동
서울동부4계,2020-1015,2020,아파트,"서울특별시 광진구 자양동 813, 101동 11층1102호 (자양동,광진하우스토리한강)",,자양동,813,101동,1102호,11.0,광진하우스토리한강,143.36,71.0782,1390000000,1390000000,1828000000.0,2021-04-19,2021,4,19,매각,100,132.0,,8~12층,초대형,1,202104,1,0,광진구,서울특별시 광진구 자양동
서울동부4계,2020-1756,2020,아파트,"서울특별시 송파구 장지동 849, 308동 3층301호 (장지동,송파파인타운3단지)",,장지동,849,308동,301호,3.0,송파파인타운3단지,84.93,45.426,1030000000,1030000000,1301510000.0,2021-04-19,2021,4,19,매각,100,126.0,공유물분할경매,지하~3층,중형,1,202104,1,1,송파구,서울특별시 송파구 장지동
서울북부1계,2020-2502,2020,아파트,"서울특별시 성북구 정릉동 402-117, 3층302호",,정릉동,402-117,0,302호,3.0,,46.78,20.78,151000000,96640000,125330000.0,2021-04-19,2021,4,19,매각,64,83.0,,지하~3층,소형,1,202104,1,0,성북구,서울특별시 성북구 정릉동
서울북부2계,2020-5228,2020,아파트,"서울특별시 도봉구 도봉동 30-1, 117동 3층303호 (도봉동,도봉한신아파트)",,도봉동,30-1,117동,303호,3.0,도봉한신아파트,84.94,34.047,534000000,534000000,601199990.0,2021-04-19,2021,4,19,매각,100,113.0,,지하~3층,중형,1,202104,1,0,도봉구,서울특별시 도봉구 도봉동
서울동부4계,2020-53214,2020,아파트,"서울특별시 강동구 암사동 501-4, 6층603호 (암사동,암사동양덱스빌)",,암사동,501-4,암사동,603호,6.0,암사동양덱스빌,84.68,20.77,592000000,592000000,610000000.0,2021-04-19,2021,4,19,매각,100,103.0,,4~7층,중형,1,202104,1,0,강동구,서울특별시 강동구 암사동
서울북부2계,2020-107360,2020,아파트,"서울특별시 노원구 공릉동 106, 309동 9층 902호 (공릉동,공릉해링턴플레이스)",,공릉동,106,309동,902호,9.0,공릉해링턴플레이스,134.914,64.717,902000000,902000000,950000000.0,2021-04-19,2021,4,19,매각,100,105.0,,8~12층,초대형,1,202104,1,0,노원구,서울특별시 노원구 공릉동
서울중앙1계,2020-2732,2020,아파트,"서울특별시 동작구 신대방동 565, 10동 3층 302호 (신대방동,우성아파트)",,신대방동,565,10동,302호,3.0,우성아파트,78.54,40.7,626000000,626000000,632777000.0,2021-04-13,2021,4,13,매각,100,101.0,토지및건물 지분매각,지하~3층,중형,1,202104,1,1,동작구,서울특별시 동작구 신대방동
서울중앙1계,2020-105419,2020,아파트,"서울특별시 강남구 도곡동 970, 104동 5층503호 (도곡동,도곡3차아이파크)",,도곡동,970,104동,503호,5.0,도곡3차아이파크,187.215,106.244,2625000000,2100000000,2330000000.0,2021-04-13,2021,4,13,매각,80,89.0,대항력있는임차인,4~7층,초대형,1,202104,1,1,강남구,서울특별시 강남구 도곡동
서울동부1계,2020-3141,2020,아파트,"서울특별시 광진구 자양동 783-1, 701동 6층613호 (자양동,자양7차우성아파트)",,자양동,783-1,701동,613호,6.0,자양7차우성아파트,59.94,21.94,944000000,944000000,1059999999.0,2021-04-12,2021,4,12,매각,100,112.0,,4~7층,소형,1,202104,1,0,광진구,서울특별시 광진구 자양동
서울북부8계,2020-4287,2020,아파트,"서울특별시 성북구 길음동 1282, 508동 14층1402호 (길음동,길음뉴타운)",,길음동,1282,508동,1402호,14.0,길음뉴타운,59.75,33.2508,800000000,800000000,823888888.0,2021-04-12,2021,4,12,매각,100,103.0,,13~20층,소형,1,202104,1,0,성북구,서울특별시 성북구 길음동
